Number;Type;X;Y;Z
4;2;107.842509;16.434404;-127.074785
4;2;-25.849282;16.434404;-59.328655
4;2;96.944254;16.434404;-145.263402
4;2;-12.493313;16.434404;-42.860022
4;2;81.397891;16.434404;-159.682430
4;2;4.932283;16.434404;-30.779195
4;2;62.441836;16.434404;-169.183258
4;2;25.039392;16.434404;-24.048526
4;2;41.586116;16.434404;-173.009055
4;2;46.226294;16.434404;-23.204175
4;2;20.492087;16.434404;-170.855060
4;2;66.805253;16.434404;-28.313403
4;2;0.840086;16.434404;-162.892859
4;2;85.136961;16.434404;-38.969213
4;2;-15.804419;16.434404;-149.756717
4;2;99.761123;16.434404;-54.322767
4;2;-28.115536;16.434404;-132.493052
4;2;109.512788;16.434404;-73.151012
4;2;-35.112569;16.434404;-112.477076
4;2;113.615144;16.434404;-93.954099
4;2;-36.238139;16.434404;-91.303251
4;2;111.741399;16.434404;-115.074867
4;2;-31.402582;16.434404;-70.658272
4;2;104.040815;16.434404;-134.830848
4;2;-20.991098;16.434404;-52.186706
4;2;91.126816;16.434404;-151.648291
4;2;-5.833058;16.434404;-37.359987
4;2;74.028123;16.434404;-164.187528
4;2;12.864057;16.434404;-27.359204
4;2;54.106809;16.434404;-171.449692
4;2;33.610845;16.434404;-22.981013
4;2;32.949795;16.434404;-172.856281
4;2;54.754628;16.434404;-24.574177
4;2;12.242435;16.434404;-168.295249
4;2;74.611106;16.434404;-32.011787
4;2;-6.365734;16.434404;-158.129925
4;2;91.598523;16.434404;-44.701368
4;2;-21.392395;16.434404;-143.170071
4;2;104.363670;16.434404;-61.632073
4;2;-31.640534;16.434404;-124.607383
4;2;111.889684;16.434404;-81.455213
4;2;-36.293789;16.434404;-103.920552
4;2;113.577046;16.434404;-102.591688
4;2;-34.981486;16.434404;-82.757480
4;2;109.291343;16.434404;-123.357778
4;2;-27.808160;16.434404;-62.804005
4;2;99.373970;16.434404;-142.099269
4;2;-15.345237;16.434404;-45.649609
4;2;84.614940;16.434404;-157.323224
4;2;1.414497;16.434404;-32.660802
4;2;66.189950;16.434404;-167.816911
4;2;21.135969;16.434404;-24.872265
4;2;45.566722;16.434404;-172.744411
4;2;42.248178;16.434404;-22.904428
4;2;24.388092;16.434404;-171.713199
4;2;63.069338;16.434404;-26.914047
4;2;4.341137;16.434404;-164.805424
4;2;81.940847;16.434404;-36.581720
4;2;-12.977213;16.434404;-152.571353
4;2;97.359413;16.434404;-51.137324
4;2;-26.187390;16.434404;-135.985546
4;2;108.096799;16.434404;-69.421369
4;2;-34.237078;16.434404;-116.369219
4;2;113.297673;16.434404;-89.977358
4;2;-36.485043;16.434404;-95.284997
4;2;112.547736;16.434404;-111.167812
4;2;-32.752214;16.434404;-74.412437
4;2;105.906728;16.434404;-131.304713
4;2;-23.335946;16.434404;-55.414236
4;2;93.903667;16.434404;-148.783966
4;2;-8.986333;16.434404;-39.803778
4;2;77.494710;16.434404;-162.213184
4;2;9.153543;16.434404;-28.824586
4;2;57.986985;16.434404;-170.522603
4;2;29.638669;16.434404;-23.351253
4;2;36.934467;16.434404;-173.050300
4;2;50.837212;16.434404;-23.819784
4;2;16.014188;16.434404;-169.594919
4;2;71.060509;16.434404;-30.192854
4;2;-3.107357;16.434404;-160.431715
4;2;88.697583;16.434404;-41.962790
4;2;-18.906954;16.434404;-146.290623
4;2;102.343475;16.434404;-58.192004
4;2;-30.126018;16.434404;-128.298115
4;2;110.911161;16.434404;-77.587687
4;2;-35.870844;16.434404;-107.887462
4;2;113.718144;16.434404;-98.604790
4;2;-35.683802;16.434404;-86.684567
4;2;110.540821;16.434404;-119.569102
4;2;-29.579793;16.434404;-66.378439
4;2;101.632297;16.434404;-138.810619
4;2;-18.045058;16.434404;-48.586653
4;2;87.702219;16.434404;-154.796571
4;2;-1.998447;16.434404;-34.726492
4;2;69.860248;16.434404;-166.253528
4;2;17.281776;16.434404;-25.902050
4;2;110.975446;13.434404;-97.942086
4;2;-33.062073;13.434404;-87.727688
4;2;108.092534;13.434404;-118.166441
4;2;-27.353951;13.434404;-68.112565
4;2;99.673449;13.434404;-136.779736
4;2;-16.392412;13.434404;-50.873644
4;2;86.388852;13.434404;-152.299246
4;2;-1.050646;13.434404;-37.384168
4;2;69.296984;13.434404;-163.488695
4;2;17.449230;13.434404;-28.718702
4;2;49.759375;13.434404;-169.456740
4;2;37.633527;13.434404;-25.567530
4;2;29.332379;13.434404;-169.727968
4;2;57.894375;13.434404;-28.181674
4;2;9.643199;13.434404;-164.280773
4;2;76.617807;13.434404;-36.352893
4;2;-7.739736;13.434404;-153.549077
4;2;92.312326;13.434404;-49.430271
4;2;-21.431711;13.434404;-138.387760
4;2;103.727713;13.434404;-66.372073
4;2;-30.342032;13.434404;-120.004564
4;2;109.954627;13.434404;-85.828724
4;2;-33.760908;13.434404;-99.863884
4;2;110.497036;13.434404;-106.250318
4;2;-31.415992;13.434404;-79.570114
4;2;105.311730;13.434404;-126.010084
4;2;-23.494080;13.434404;-60.739845
4;2;94.811768;13.434404;-143.533969
4;2;-10.626227;13.434404;-44.873085
4;2;79.833573;13.434404;-157.426030
4;2;6.162523;13.434404;-33.233771
4;2;61.570297;13.434404;-166.579635
4;2;25.534786;13.434404;-26.749085
4;2;41.476783;13.434404;-170.265612
4;2;45.947379;13.434404;-25.935592
4;2;21.153669;13.434404;-168.190338
4;2;65.774246;13.434404;-30.858096
4;2;2.219882;13.434404;-160.519129
4;2;83.435992;13.434404;-41.124471
4;2;-13.816322;13.434404;-147.863068
4;2;97.525691;13.434404;-55.916905
4;2;-25.677510;13.434404;-131.230331
4;2;106.920966;13.434404;-74.057041
4;2;-32.418825;13.434404;-111.945871
4;2;110.873394;13.434404;-94.099846
4;2;-33.503259;13.434404;-91.545878
4;2;109.068128;13.434404;-114.448722
4;2;-28.844426;13.434404;-71.655403
4;2;101.648974;13.434404;-133.482689
4;2;-18.813446;13.434404;-53.858910
4;2;89.206938;13.434404;-149.685511
4;2;-4.209381;13.434404;-39.574058
4;2;72.733145;13.434404;-161.766482
4;2;13.804418;13.434404;-29.938769
4;2;53.539887;13.434404;-168.763238
4;2;33.792981;13.434404;-25.720585
4;2;33.156090;13.434404;-170.118422
4;2;54.164031;13.434404;-27.255525
4;2;13.205514;13.434404;-165.724080
4;2;73.294822;13.434404;-34.421316
4;2;-4.722589;13.434404;-155.930264
4;2;89.661406;13.434404;-46.647135
4;2;-19.200077;13.434404;-141.517142
4;2;101.960031;13.434404;-62.959080
4;2;-29.073681;13.434404;-123.632857
4;2;109.210994;13.434404;-82.057752
4;2;-33.556876;13.434404;-103.702059
4;2;110.836689;13.434404;-102.421760
4;2;-32.292533;13.434404;-83.312425
4;2;106.707613;13.434404;-122.428921
4;2;-25.381368;13.434404;-64.088182
4;2;97.152687;13.434404;-140.485474
4;2;-13.373922;13.434404;-47.560721
4;2;82.933050;13.434404;-155.153045
4;2;2.773300;13.434404;-35.046611
4;2;65.181430;13.434404;-165.263224
4;2;21.774019;13.434404;-27.542719
4;2;45.311911;13.434404;-170.010639
4;2;42.114649;13.434404;-25.646799
4;2;24.907288;13.434404;-169.017116
4;2;62.174866;13.434404;-29.509881
4;2;5.592982;13.434404;-162.361796
4;2;80.356686;13.434404;-38.824233
4;2;-11.092442;13.434404;-150.574838
4;2;95.211755;13.434404;-52.847879
4;2;-23.819832;13.434404;-134.595187
4;2;105.556726;13.434404;-70.463704
4;2;-31.575331;13.434404;-115.695770
4;2;110.567526;13.434404;-90.268441
4;2;-33.741140;13.434404;-95.382104
4;2;109.844997;13.434404;-110.684456
4;2;-30.144733;13.434404;-75.272366
4;2;103.446695;13.434404;-130.085422
4;2;-21.072598;13.434404;-56.968484
4;2;91.882305;13.434404;-146.925867
4;2;-7.247415;13.434404;-41.928536
4;2;76.073040;13.434404;-159.864293
4;2;10.229510;13.434404;-31.350596
4;2;57.278256;13.434404;-167.870031
4;2;29.965974;13.434404;-26.077295
4;2;36.995136;13.434404;-170.305349
4;2;50.389783;13.434404;-26.528702
4;2;16.839422;13.434404;-166.976251
4;2;69.873987;13.434404;-32.668859
4;2;-1.583295;13.434404;-158.147931
4;2;86.866486;13.434404;-44.008643
4;2;-16.805471;13.434404;-144.523648
4;2;100.013666;13.434404;-59.644735
4;2;-27.614516;13.434404;-127.188705
4;2;108.268233;13.434404;-78.331571
4;2;-33.149388;13.434404;-107.523992
4;2;110.972630;13.434404;-98.580570
4;2;-32.969182;13.434404;-87.095991
4;2;107.911428;13.434404;-118.778708
4;2;-27.088253;13.434404;-67.531983
4;2;99.328480;13.434404;-137.317012
4;2;-15.975074;13.434404;-50.390426
4;2;85.907498;13.434404;-152.718733
4;2;-0.514912;13.434404;-37.036808
4;2;68.717592;13.434404;-163.756977
4;2;18.060684;13.434404;-28.534869
4;2;107.991918;10.434404;-97.942086
4;2;-30.108402;10.434404;-88.148723
4;2;105.227839;10.434404;-117.332797
4;2;-24.635568;10.434404;-69.342132
4;2;97.155787;10.434404;-135.178856
4;2;-14.125861;10.434404;-52.813796
4;2;84.418778;10.434404;-150.058654
4;2;0.583520;10.434404;-39.880354
4;2;68.031434;10.434404;-160.786877
4;2;18.320834;10.434404;-31.572076
4;2;49.299161;10.434404;-166.508919
4;2;37.673139;10.434404;-28.550795
4;2;29.714162;10.434404;-166.768967
4;2;57.098839;10.434404;-31.057185
4;2;10.836566;10.434404;-161.546306
4;2;75.050495;10.434404;-38.891588
4;2;-5.829847;10.434404;-151.256968
4;2;90.098088;10.434404;-51.429919
4;2;-18.957442;10.434404;-136.720598
4;2;101.042935;10.434404;-67.673383
4;2;-27.500481;10.434404;-119.095153
4;2;107.013177;10.434404;-86.328034
4;2;-30.778432;10.434404;-99.784667
4;2;107.533227;10.434404;-105.907855
4;2;-28.530173;10.434404;-80.327403
4;2;102.561659;10.434404;-124.853126
4;2;-20.934800;10.434404;-62.273314
4;2;92.494504;10.434404;-141.654680
4;2;-8.597357;10.434404;-47.060579
4;2;78.133707;10.434404;-154.974113
4;2;7.499363;10.434404;-35.901035
4;2;60.623239;10.434404;-163.750408
4;2;26.073105;10.434404;-29.683647
4;2;41.357976;10.434404;-167.284450
4;2;45.644295;10.434404;-28.903686
4;2;21.872577;10.434404;-165.294719
4;2;64.653903;10.434404;-33.623285
4;2;3.719237;10.434404;-157.939715
4;2;81.587635;10.434404;-43.466482
4;2;-11.655958;10.434404;-145.805335
4;2;95.096559;10.434404;-57.649175
4;2;-23.028230;10.434404;-129.858196
4;2;104.104562;10.434404;-75.041578
4;2;-29.491669;10.434404;-111.368638
4;2;107.894073;10.434404;-94.258223
4;2;-30.531403;10.434404;-91.809528
4;2;106.163219;10.434404;-113.768322
4;2;-26.064606;10.434404;-72.738935
4;2;99.049882;10.434404;-132.017712
4;2;-16.447101;10.434404;-55.676010
4;2;87.120704;10.434404;-147.552657
4;2;-2.445013;10.434404;-41.979976
4;2;71.325957;10.434404;-159.135653
4;2;14.826261;10.434404;-32.741852
4;2;52.923842;10.434404;-165.844004
4;2;33.990899;10.434404;-28.697542
4;2;33.380260;10.434404;-167.143327
4;2;53.522258;10.434404;-30.169212
4;2;14.252043;10.434404;-162.930119
4;2;71.864482;10.434404;-37.039630
4;2;-2.937067;10.434404;-153.540002
4;2;87.556439;10.434404;-48.761503
4;2;-16.817796;10.434404;-139.720987
4;2;99.348116;10.434404;-64.401073
4;2;-26.284412;10.434404;-122.573888
4;2;106.300196;10.434404;-82.712501
4;2;-30.582810;10.434404;-103.464634
4;2;107.858880;10.434404;-102.237109
4;2;-29.370583;10.434404;-83.915457
4;2;103.900004;10.434404;-121.419578
4;2;-22.744295;10.434404;-65.483634
4;2;94.738930;10.434404;-138.731843
4;2;-11.231793;10.434404;-49.637432
4;2;81.105424;10.434404;-152.794820
4;2;4.249843;10.434404;-37.639151
4;2;64.085522;10.434404;-162.488259
4;2;22.467356;10.434404;-30.444567
4;2;45.035021;10.434404;-167.039988
4;2;41.969549;10.434404;-28.626797
4;2;25.471473;10.434404;-166.087417
4;2;61.202888;10.434404;-32.330643
4;2;6.953298;10.434404;-159.706428
4;2;78.635257;10.434404;-41.261060
4;2;-9.044355;10.434404;-148.405327
4;2;92.878003;10.434404;-54.706654
4;2;-21.247125;10.434404;-133.084353
4;2;102.796557;10.434404;-71.596358
4;2;-28.682943;10.434404;-114.963966
4;2;107.600813;10.434404;-90.584747
4;2;-30.759479;10.434404;-95.487626
4;2;106.908066;10.434404;-110.159218
4;2;-27.311315;10.434404;-76.206807
4;2;100.773500;10.434404;-128.760480
4;2;-18.613131;10.434404;-58.657408
4;2;89.685792;10.434404;-144.906765
4;2;-5.357819;10.434404;-44.237404
4;2;74.528182;10.434404;-157.311872
4;2;11.398710;10.434404;-34.095484
4;2;56.508116;10.434404;-164.987615
4;2;30.321641;10.434404;-29.039548
4;2;37.061062;10.434404;-167.322550
4;2;49.903584;10.434404;-29.472348
4;2;17.736162;10.434404;-164.130676
4;2;68.584653;10.434404;-35.359409
4;2;0.072826;10.434404;-155.666258
4;2;84.876724;10.434404;-46.231769
4;2;-14.521894;10.434404;-142.603565
4;2;97.481981;10.434404;-61.223344
4;2;-24.885393;10.434404;-125.983165
4;2;105.396295;10.434404;-79.139913
4;2;-30.192118;10.434404;-107.129028
4;2;107.989218;10.434404;-98.554252
4;2;-30.019340;10.434404;-87.543065
4;2;105.054198;10.434404;-117.919827
4;2;-24.380823;10.434404;-68.785481
4;2;96.825037;10.434404;-135.693986
4;2;-13.725726;10.434404;-52.350497
4;2;83.957266;10.434404;-150.460850
4;2;1.097171;10.434404;-39.547312
4;2;67.475924;10.434404;-161.044100
4;2;18.907084;10.434404;-31.395821
4;2;104.738294;7.434404;-97.942086
4;2;-26.887339;7.434404;-88.607875
4;2;102.103806;7.434404;-116.423684
4;2;-21.671092;7.434404;-70.683010
4;2;94.410204;7.434404;-133.433049
4;2;-11.654123;7.434404;-54.929588
4;2;82.270356;7.434404;-147.615224
4;2;2.365625;7.434404;-42.602517
4;2;66.651315;7.434404;-157.840465
4;2;19.271344;7.434404;-34.683764
4;2;48.797285;7.434404;-163.294236
4;2;37.716336;7.434404;-31.804133
4;2;30.130508;7.434404;-163.542092
4;2;56.231283;7.434404;-34.193013
4;2;12.137968;7.434404;-158.564289
4;2;73.341294;7.434404;-41.660108
4;2;-3.747058;7.434404;-148.757356
4;2;87.683397;7.434404;-53.610593
4;2;-16.259180;7.434404;-134.902508
4;2;98.115107;7.434404;-69.092499
4;2;-24.401688;7.434404;-118.103414
4;2;103.805440;7.434404;-86.872547
4;2;-27.525955;7.434404;-99.698280
4;2;104.301109;7.434404;-105.534388
4;2;-25.383103;7.434404;-81.153249
4;2;99.562627;7.434404;-123.591431
4;2;-18.143832;7.434404;-63.945606
4;2;89.967460;7.434404;-139.605261
4;2;-6.384817;7.434404;-49.446104
4;2;76.279953;7.434404;-152.300227
4;2;8.957226;7.434404;-38.809764
4;2;59.590446;7.434404;-160.665055
4;2;26.660158;7.434404;-32.883871
4;2;41.228414;7.434404;-164.033407
4;2;45.313773;7.434404;-32.140478
4;2;22.656567;7.434404;-162.136962
4;2;63.432136;7.434404;-36.638804
4;2;5.354328;7.434404;-155.126790
4;2;79.571948;7.434404;-46.020513
4;2;-9.300018;7.434404;-143.561317
4;2;92.447520;7.434404;-59.538266
4;2;-20.139113;7.434404;-128.361843
4;2;101.033193;7.434404;-76.115244
4;2;-26.299521;7.434404;-110.739148
4;2;104.645036;7.434404;-94.430937
4;2;-27.290508;7.434404;-92.097047
4;2;102.995332;7.434404;-113.026325
4;2;-23.033132;7.434404;-73.920558
4;2;96.215496;7.434404;-130.420112
4;2;-13.866533;7.434404;-57.657610
4;2;84.845604;7.434404;-145.226718
4;2;-0.520918;7.434404;-44.603701
4;2;69.791378;7.434404;-156.266657
4;2;15.940610;7.434404;-35.798696
4;2;52.252026;7.434404;-162.660494
4;2;34.206734;7.434404;-31.943999
4;2;33.624725;7.434404;-163.898900
4;2;52.822387;7.434404;-33.346671
4;2;15.393314;7.434404;-159.883224
4;2;70.304655;7.434404;-39.894977
4;2;-0.989903;7.434404;-150.933353
4;2;85.260910;7.434404;-51.067283
4;2;-14.219848;7.434404;-137.762227
4;2;96.499748;7.434404;-65.973608
4;2;-23.242632;7.434404;-121.419052
4;2;103.125887;7.434404;-83.426524
4;2;-27.339504;7.434404;-103.205715
4;2;104.611494;7.434404;-102.035742
4;2;-26.184111;7.434404;-84.573081
4;2;100.838225;7.434404;-120.318861
4;2;-19.868490;7.434404;-67.005414
4;2;92.106659;7.434404;-136.819459
4;2;-8.895740;7.434404;-51.902144
4;2;79.112345;7.434404;-150.223108
4;2;5.860057;7.434404;-40.466390
4;2;62.890403;7.434404;-159.462080
4;2;23.223461;7.434404;-33.609117
4;2;44.733065;7.434404;-163.800406
4;2;41.811314;7.434404;-31.876571
4;2;26.086733;7.434404;-162.892495
4;2;60.142919;7.434404;-35.406766
4;2;8.436763;7.434404;-156.810672
4;2;76.757989;7.434404;-43.918490
4;2;-6.810858;7.434404;-146.039411
4;2;90.332979;7.434404;-56.733701
4;2;-18.441513;7.434404;-131.436745
4;2;99.786512;7.434404;-72.831549
4;2;-25.528711;7.434404;-114.165913
4;2;104.365525;7.434404;-90.929688
4;2;-27.507890;7.434404;-95.602701
4;2;103.705257;7.434404;-109.586431
4;2;-24.221390;7.434404;-77.225843
4;2;97.858304;7.434404;-127.315592
4;2;-15.931012;7.434404;-60.499229
4;2;87.290432;7.434404;-142.704876
4;2;-3.297161;7.434404;-46.755291
4;2;72.843470;7.434404;-154.528382
4;2;12.673756;7.434404;-37.088864
4;2;55.668255;7.434404;-161.844256
4;2;30.709506;7.434404;-32.269970
4;2;37.132956;7.434404;-164.069720
4;2;49.373370;7.434404;-32.682479
4;2;18.714084;7.434404;-161.027495
4;2;67.178597;7.434404;-38.293531
4;2;1.878875;7.434404;-152.959922
4;2;82.706831;7.434404;-48.656153
4;2;-12.031588;7.434404;-140.509659
4;2;94.721104;7.434404;-62.944864
4;2;-21.909205;7.434404;-124.668489
4;2;102.264364;7.434404;-80.021433
4;2;-26.967130;7.434404;-106.698308
4;2;104.735720;7.434404;-98.525551
4;2;-26.802453;7.434404;-88.030612
4;2;101.938306;7.434404;-116.983191
4;2;-21.428291;7.434404;-70.152458
4;2;94.094961;7.434404;-133.924028
4;2;-11.272747;7.434404;-54.488010
4;2;81.830481;7.434404;-147.998563
4;2;2.855194;7.434404;-42.285089
4;2;66.121850;7.434404;-158.085629
4;2;19.830108;7.434404;-34.515772
4;2;101.172460;4.434404;-97.942086
4;2;-23.357190;4.434404;-89.111085
4;2;98.679998;4.434404;-115.427335
4;2;-18.422153;4.434404;-72.152556
4;2;91.401161;4.434404;-131.519719
4;2;-8.945202;4.434404;-57.248407
4;2;79.915776;4.434404;-144.937328
4;2;4.318736;4.434404;-45.585892
4;2;65.138763;4.434404;-154.611323
4;2;20.313063;4.434404;-38.094042
4;2;48.247250;4.434404;-159.771079
4;2;37.763679;4.434404;-35.369652
4;2;30.586805;4.434404;-160.005573
4;2;55.280478;4.434404;-37.629747
4;2;13.564250;4.434404;-155.296125
4;2;71.468083;4.434404;-44.694288
4;2;-1.464410;4.434404;-146.017888
4;2;85.036998;4.434404;-56.000519
4;2;-13.301998;4.434404;-132.909959
4;2;94.906331;4.434404;-70.647790
4;2;-21.005541;4.434404;-117.016510
4;2;100.289897;4.434404;-87.469310
4;2;-23.961378;4.434404;-99.603603
4;2;100.758843;4.434404;-105.125084
4;2;-21.934048;4.434404;-82.058341
4;2;96.275815;4.434404;-122.208666
4;2;-15.085048;4.434404;-65.778368
4;2;87.197927;4.434404;-137.359185
4;2;-3.959966;4.434404;-52.060539
4;2;74.248318;4.434404;-149.369761
4;2;10.554982;4.434404;-41.997608
4;2;58.458548;4.434404;-157.283638
4;2;27.303543;4.434404;-36.391182
4;2;41.086419;4.434404;-160.470401
4;2;44.951535;4.434404;-35.687865
4;2;23.515787;4.434404;-158.676194
4;2;62.093131;4.434404;-39.943685
4;2;7.146317;4.434404;-152.043943
4;2;77.362840;4.434404;-48.819623
4;2;-6.718007;4.434404;-141.101969
4;2;89.544286;4.434404;-61.608629
4;2;-16.972763;4.434404;-126.721904
4;2;97.667102;4.434404;-77.291937
4;2;-22.801062;4.434404;-110.049254
4;2;101.084230;4.434404;-94.620224
4;2;-23.738624;4.434404;-92.412155
4;2;99.523462;4.434404;-112.213129
4;2;-19.710765;4.434404;-75.215567
4;2;93.109128;4.434404;-128.669211
4;2;-11.038340;4.434404;-59.829360
4;2;82.352192;4.434404;-142.677587
4;2;1.587808;4.434404;-47.479191
4;2;68.109544;4.434404;-153.122360
4;2;17.161889;4.434404;-39.148868
4;2;51.515745;4.434404;-159.171503
4;2;34.443281;4.434404;-35.501978
4;2;33.892648;4.434404;-160.343146
4;2;52.055357;4.434404;-36.829032
4;2;16.644099;4.434404;-156.543956
4;2;68.595150;4.434404;-43.024317
4;2;1.144106;4.434404;-148.076575
4;2;82.745109;4.434404;-53.594319
4;2;-11.372608;4.434404;-135.615510
4;2;93.378057;4.434404;-67.697040
4;2;-19.908970;4.434404;-120.153401
4;2;99.646978;4.434404;-84.209063
4;2;-23.784979;4.434404;-102.921951
4;2;101.052496;4.434404;-101.815051
4;2;-22.691873;4.434404;-85.293809
4;2;97.482645;4.434404;-119.112521
4;2;-16.716730;4.434404;-68.673220
4;2;89.221800;4.434404;-134.723566
4;2;-6.335524;4.434404;-54.384173
4;2;76.928014;4.434404;-147.404620
4;2;7.624782;4.434404;-43.564924
4;2;61.580603;4.434404;-156.145516
4;2;24.052119;4.434404;-37.077329
4;2;44.402133;4.434404;-160.249961
4;2;41.637895;4.434404;-35.438186
4;2;26.761031;4.434404;-159.390996
4;2;58.981236;4.434404;-38.778067
4;2;10.062578;4.434404;-153.637046
4;2;74.700583;4.434404;-46.830920
4;2;-4.363039;4.434404;-143.446468
4;2;87.543740;4.434404;-58.955259
4;2;-15.366681;4.434404;-129.631036
4;2;96.487630;4.434404;-74.185267
4;2;-22.071806;4.434404;-113.291281
4;2;100.819787;4.434404;-91.307729
4;2;-23.944287;4.434404;-95.728818
4;2;100.195114;4.434404;-108.958681
4;2;-20.834964;4.434404;-78.342663
4;2;94.663373;4.434404;-125.732056
4;2;-12.991522;4.434404;-62.517786
4;2;84.665218;4.434404;-140.291699
4;2;-1.038767;4.434404;-49.514789
4;2;70.997097;4.434404;-151.477795
4;2;14.071153;4.434404;-40.369482
4;2;54.747804;4.434404;-158.399268
4;2;31.134589;4.434404;-35.810377
4;2;37.211749;4.434404;-160.504757
4;2;48.792278;4.434404;-36.200647
4;2;19.785844;4.434404;-157.626539
4;2;65.637619;4.434404;-41.509205
4;2;3.858227;4.434404;-149.993891
4;2;80.328721;4.434404;-51.313174
4;2;-9.302318;4.434404;-138.214827
4;2;91.695300;4.434404;-64.831576
4;2;-18.647429;4.434404;-123.227659
4;2;98.831901;4.434404;-80.987542
4;2;-23.432679;4.434404;-106.226257
4;2;101.170025;4.434404;-98.494097
4;2;-23.276880;4.434404;-88.564943
4;2;98.523420;4.434404;-115.956679
4;2;-18.192441;4.434404;-71.650606
4;2;91.102912;4.434404;-131.984229
4;2;-8.584386;4.434404;-56.830634
4;2;79.499615;4.434404;-145.300001
4;2;4.781913;4.434404;-45.285577
4;2;64.637841;4.434404;-154.843270
4;2;20.841704;4.434404;-37.935106
4;2;97.237497;1.434404;-97.942086
4;2;-19.461606;1.434404;-89.666387
4;2;94.901763;1.434404;-114.327845
4;2;-14.836889;1.434404;-73.774227
4;2;88.080627;1.434404;-129.408324
4;2;-5.955858;1.434404;-59.807265
4;2;77.317454;1.434404;-141.982221
4;2;6.474031;1.434404;-48.878101
4;2;63.469634;1.434404;-151.047906
4;2;21.462618;1.434404;-41.857346
4;2;47.640276;1.434404;-155.883211
4;2;37.815922;1.434404;-39.304269
4;2;31.090337;1.434404;-156.102960
4;2;54.231248;1.434404;-41.422247
4;2;15.138177;1.434404;-151.689647
4;2;69.400961;1.434404;-48.042562
4;2;1.054535;1.434404;-142.994834
4;2;82.116649;1.434404;-58.637846
4;2;-10.038695;1.434404;-130.711145
4;2;91.365388;1.434404;-72.364082
4;2;-17.257831;1.434404;-115.817091
4;2;96.410430;1.434404;-88.127848
4;2;-20.027802;1.434404;-99.499125
4;2;96.849889;1.434404;-104.673410
4;2;-18.127953;1.434404;-83.057126
4;2;92.648757;1.434404;-120.682759
4;2;-11.709625;1.434404;-67.800855
4;2;84.141696;1.434404;-134.880599
4;2;-1.284098;1.434404;-54.945616
4;2;72.006371;1.434404;-146.135938
4;2;12.318135;1.434404;-45.515452
4;2;57.209477;1.434404;-153.552183
4;2;28.013530;1.434404;-40.261563
4;2;40.929726;1.434404;-156.538559
4;2;44.551799;1.434404;-39.602472
4;2;24.463952;1.434404;-154.857173
4;2;60.615515;1.434404;-43.590681
4;2;9.123811;1.434404;-148.641965
4;2;74.925049;1.434404;-51.908492
4;2;-3.868712;1.434404;-138.388033
4;2;86.340514;1.434404;-63.893312
4;2;-13.478638;1.434404;-124.912200
4;2;93.952559;1.434404;-78.590439
4;2;-18.940447;1.434404;-109.287944
4;2;97.154814;1.434404;-94.829106
4;2;-19.819055;1.434404;-92.759883
4;2;95.692189;1.434404;-111.315752
4;2;-16.044471;1.434404;-76.644633
4;2;89.681195;1.434404;-126.737059
4;2;-7.917378;1.434404;-62.225926
4;2;79.600666;1.434404;-139.864575
4;2;3.914826;1.434404;-50.652348
4;2;66.253609;1.434404;-149.652569
4;2;18.509594;1.434404;-42.845843
4;2;50.703245;1.434404;-155.321337
4;2;34.704314;1.434404;-39.428274
4;2;34.188306;1.434404;-156.419306
4;2;51.208926;1.434404;-40.671881
4;2;18.024362;1.434404;-152.859013
4;2;66.708680;1.434404;-46.477600
4;2;3.499025;1.434404;-144.924069
4;2;79.968876;1.434404;-56.382951
4;2;-8.230626;1.434404;-133.246568
4;2;89.933213;1.434404;-69.598878
4;2;-16.230214;1.434404;-118.756731
4;2;95.807939;1.434404;-85.072609
4;2;-19.862495;1.434404;-102.608812
4;2;97.125076;1.434404;-101.571515
4;2;-18.838125;1.434404;-86.089145
4;2;93.779701;1.434404;-117.781303
4;2;-13.238704;1.434404;-70.513676
4;2;86.038306;1.434404;-132.410711
4;2;-3.510279;1.434404;-57.123138
4;2;74.517566;1.434404;-144.294367
4;2;9.572189;1.434404;-46.984214
4;2;60.135215;1.434404;-152.485627
4;2;24.966559;1.434404;-40.904565
4;2;44.036944;1.434404;-156.331980
4;2;41.446524;1.434404;-39.368493
4;2;27.505132;1.434404;-155.527028
4;2;57.699299;1.434404;-42.498359
4;2;11.856694;1.434404;-150.134892
4;2;72.430197;1.434404;-50.044841
4;2;-1.661826;1.434404;-140.585107
4;2;84.465764;1.434404;-61.406790
4;2;-11.973548;1.434404;-127.638404
4;2;92.847254;1.434404;-75.679119
4;2;-18.257048;1.434404;-112.326109
4;2;96.907000;1.434404;-91.724904
4;2;-20.011786;1.434404;-95.867991
4;2;96.321608;1.434404;-108.265946
4;2;-17.097980;1.434404;-79.575094
4;2;91.137707;1.434404;-123.984595
4;2;-9.747741;1.434404;-64.745301
4;2;81.768246;1.434404;-137.628713
4;2;1.453413;1.434404;-52.559945
4;2;68.959590;1.434404;-148.111417
4;2;15.613206;1.434404;-43.989705
4;2;53.732069;1.434404;-154.597661
4;2;31.603676;1.434404;-39.717280
4;2;37.298699;1.434404;-156.570754
4;2;48.151032;1.434404;-40.083010
4;2;20.968552;1.434404;-153.873521
4;2;63.937122;1.434404;-45.057760
4;2;6.042479;1.434404;-146.720822
4;2;77.704433;1.434404;-54.245246
4;2;-6.290518;1.434404;-135.682437
4;2;88.356270;1.434404;-66.913597
